id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_kejadian_balita_gizi_buruk,satuan,tahun
7667,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207110,LAKBOK,3207110001,SINDANGANGIN,32.07.17,LAKBOK,32.07.17.2012,SINDANGANGIN,0,KASUS,2020
7668,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207110,LAKBOK,3207110009,TAMBAKREJA,32.07.17,LAKBOK,32.07.17.2013,TAMBAKREJA,0,KASUS,2020
7669,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207110,LAKBOK,3207110007,BAREGBEG,32.07.17,LAKBOK,32.07.17.2017,BAREGBEG,0,KASUS,2020
7670,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207110,LAKBOK,3207110003,KALAPASAWIT,32.07.17,LAKBOK,32.07.17.2018,KALAPASAWIT,0,KASUS,2020
7671,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207110,LAKBOK,3207110002,PULOERANG,32.07.17,LAKBOK,32.07.17.2019,PULOERANG,0,KASUS,2020
7672,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100011,KAWASEN,32.07.18,BANJARSARI,32.07.18.2005,KAWASEN,0,KASUS,2020
7673,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100020,CICAPAR,32.07.18,BANJARSARI,32.07.18.2006,CICAPAR,0,KASUS,2020
7674,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100012,CIBADAK,32.07.18,BANJARSARI,32.07.18.2007,CIBADAK,0,KASUS,2020
7675,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100013,BANJARSARI,32.07.18,BANJARSARI,32.07.18.2008,BANJARSARI,0,KASUS,2020
7676,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100015,SINDANGHAYU,32.07.18,BANJARSARI,32.07.18.2009,SINDANGHAYU,0,KASUS,2020
7677,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100016,SINDANGASIH,32.07.18,BANJARSARI,32.07.18.2010,SINDANGASIH,0,KASUS,2020
7678,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100014,SINDANGSARI,32.07.18,BANJARSARI,32.07.18.2012,SINDANGSARI,0,KASUS,2020
7679,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100018,CIHERANG,32.07.18,BANJARSARI,32.07.18.2013,CIHERANG,0,KASUS,2020
7680,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100017,PURWASARI,32.07.18,BANJARSARI,32.07.18.2014,PURWASARI,0,KASUS,2020
7681,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100019,RATAWANGI,32.07.18,BANJARSARI,32.07.18.2015,RATAWANGI,0,KASUS,2020
7682,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100021,CIULU,32.07.18,BANJARSARI,32.07.18.2016,CIULU,0,KASUS,2020
7683,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207100,BANJARSARI,3207100009,SUKASARI,32.07.18,BANJARSARI,32.07.18.2018,SUKASARI,0,KASUS,2020
7684,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120004,PAMARICAN,32.07.19,PAMARICAN,32.07.19.2001,PAMARICAN,0,KASUS,2020
7685,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120001,SIDAMULIH,32.07.19,PAMARICAN,32.07.19.2002,SIDAMULIH,0,KASUS,2020
7686,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120006,KERTAHAYU,32.07.19,PAMARICAN,32.07.19.2003,KERTAHAYU,0,KASUS,2020
7687,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120008,SUKAMUKTI,32.07.19,PAMARICAN,32.07.19.2004,SUKAMUKTI,0,KASUS,2020
7688,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120010,BANGUNSARI,32.07.19,PAMARICAN,32.07.19.2005,BANGUNSARI,0,KASUS,2020
7689,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120003,NEGLASARI,32.07.19,PAMARICAN,32.07.19.2006,NEGLASARI,2,KASUS,2020
7690,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120012,BANTARSARI,32.07.19,PAMARICAN,32.07.19.2007,BANTARSARI,1,KASUS,2020
7691,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120002,MARGAJAYA,32.07.19,PAMARICAN,32.07.19.2008,MARGAJAYA,0,KASUS,2020
7692,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120011,SUKAJAYA,32.07.19,PAMARICAN,32.07.19.2009,SUKAJAYA,0,KASUS,2020
7693,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120005,SUKAHURIP,32.07.19,PAMARICAN,32.07.19.2010,SUKAHURIP,1,KASUS,2020
7694,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120007,SUKAJADI,32.07.19,PAMARICAN,32.07.19.2011,SUKAJADI,4,KASUS,2020
7695,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120009,SIDAHARJA,32.07.19,PAMARICAN,32.07.19.2012,SIDAHARJA,0,KASUS,2020
7696,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120013,PASIRNAGARA,32.07.19,PAMARICAN,32.07.19.2013,PASIRNAGARA,0,KASUS,2020
7697,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207120,PAMARICAN,3207120014,MEKARMULYA,32.07.19,PAMARICAN,32.07.19.2014,MEKARMULYA,0,KASUS,2020
7698,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207140,CIMARAGAS,3207140004,CIMARAGAS,32.07.29,CIMARAGAS,32.07.29.2001,CIMARAGAS,0,KASUS,2020
7699,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207140,CIMARAGAS,3207140003,BEBER,32.07.29,CIMARAGAS,32.07.29.2002,BEBER,2,KASUS,2020
7700,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207140,CIMARAGAS,3207140002,RAKSABAYA,32.07.29,CIMARAGAS,32.07.29.2003,RAKSABAYA,0,KASUS,2020
7701,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207140,CIMARAGAS,3207140001,BOJONGMALANG,32.07.29,CIMARAGAS,32.07.29.2004,BOJONGMALANG,0,KASUS,2020
7702,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207140,CIMARAGAS,3207140005,JAYARAKSA,32.07.29,CIMARAGAS,32.07.29.2005,JAYARAKSA,2,KASUS,2020
7703,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160005,CISAGA,32.07.30,CISAGA,32.07.30.2001,CISAGA,6,KASUS,2020
7704,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160002,SIDAMULYA,32.07.30,CISAGA,32.07.30.2002,SIDAMULYA,0,KASUS,2020
7705,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160003,KEPEL,32.07.30,CISAGA,32.07.30.2003,KEPEL,0,KASUS,2020
7706,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160006,WANGUNJAYA,32.07.30,CISAGA,32.07.30.2004,WANGUNJAYA,0,KASUS,2020
7707,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160008,SUKAHURIP,32.07.30,CISAGA,32.07.30.2005,SUKAHURIP,0,KASUS,2020
7708,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160009,BANGUNHARJA,32.07.30,CISAGA,32.07.30.2006,BANGUNHARJA,0,KASUS,2020
7709,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160007,TANJUNGJAYA,32.07.30,CISAGA,32.07.30.2007,TANJUNGJAYA,0,KASUS,2020
7710,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160004,MEKARMUKTI,32.07.30,CISAGA,32.07.30.2008,MEKARMUKTI,0,KASUS,2020
7711,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160001,DANASARI,32.07.30,CISAGA,32.07.30.2009,DANASARI,0,KASUS,2020
7712,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160010,GIRIMUKTI,32.07.30,CISAGA,32.07.30.2010,GIRIMUKTI,0,KASUS,2020
7713,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207160,CISAGA,3207160011,KARYAMULYA,32.07.30,CISAGA,32.07.30.2011,KARYAMULYA,0,KASUS,2020
7714,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207221,SINDANGKASIH,3207221006,SINDANGKASIH,32.07.31,SINDANGKASIH,32.07.31.2001,SINDANGKASIH,0,KASUS,2020
7715,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207221,SINDANGKASIH,3207221005,GUNUNGCUPU,32.07.31,SINDANGKASIH,32.07.31.2002,GUNUNGCUPU,0,KASUS,2020
7716,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207221,SINDANGKASIH,3207221004,BUDIASIH,32.07.31,SINDANGKASIH,32.07.31.2003,BUDIASIH,0,KASUS,2020
7717,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207221,SINDANGKASIH,3207221003,BUDIHARJA,32.07.31,SINDANGKASIH,32.07.31.2004,BUDIHARJA,0,KASUS,2020
7718,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207221,SINDANGKASIH,3207221002,SUKARAJA,32.07.31,SINDANGKASIH,32.07.31.2005,SUKARAJA,0,KASUS,2020
7719,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207221,SINDANGKASIH,3207221001,SUKAMANAH,32.07.31,SINDANGKASIH,32.07.31.2006,SUKAMANAH,0,KASUS,2020
7720,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207221,SINDANGKASIH,3207221007,SUKASENANG,32.07.31,SINDANGKASIH,32.07.31.2007,SUKASENANG,0,KASUS,2020
7721,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207221,SINDANGKASIH,3207221008,SUKARESIK,32.07.31,SINDANGKASIH,32.07.31.2008,SUKARESIK,0,KASUS,2020
7722,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207221,SINDANGKASIH,3207221009,WANASIGRA,32.07.31,SINDANGKASIH,32.07.31.2009,WANASIGRA,1,KASUS,2020
7723,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207211,BAREGBEG,3207211004,BAREGBEG,32.07.32,BAREGBEG,32.07.32.2001,BAREGBEG,0,KASUS,2020
7724,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207211,BAREGBEG,3207211001,SUKAMAJU,32.07.32,BAREGBEG,32.07.32.2002,SUKAMAJU,12,KASUS,2020
7725,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207211,BAREGBEG,3207211002,MEKARJAYA,32.07.32,BAREGBEG,32.07.32.2003,MEKARJAYA,0,KASUS,2020
7726,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207211,BAREGBEG,3207211003,SAGULING,32.07.32,BAREGBEG,32.07.32.2004,SAGULING,0,KASUS,2020
7727,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207211,BAREGBEG,3207211005,PETIRHILIR,32.07.32,BAREGBEG,32.07.32.2005,PETIRHILIR,2,KASUS,2020
7728,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207211,BAREGBEG,3207211006,PUSAKANAGARA,32.07.32,BAREGBEG,32.07.32.2006,PUSAKANAGARA,0,KASUS,2020
7729,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207211,BAREGBEG,3207211008,JELAT,32.07.32,BAREGBEG,32.07.32.2007,JELAT,0,KASUS,2020
7730,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207211,BAREGBEG,3207211007,KARANGAMPEL,32.07.32,BAREGBEG,32.07.32.2008,KARANGAMPEL,0,KASUS,2020
7731,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207211,BAREGBEG,3207211009,SUKAMULYA,32.07.32,BAREGBEG,32.07.32.2009,SUKAMULYA,0,KASUS,2020
7732,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207291,SUKAMANTRI,3207291002,SUKAMANTRI,32.07.33,SUKAMANTRI,32.07.33.2001,SUKAMANTRI,0,KASUS,2020
7733,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207291,SUKAMANTRI,3207291001,TENGGERRAHARJA,32.07.33,SUKAMANTRI,32.07.33.2002,TENGGERRAHARJA,0,KASUS,2020
7734,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207291,SUKAMANTRI,3207291003,CIBEUREUM,32.07.33,SUKAMANTRI,32.07.33.2003,CIBEUREUM,0,KASUS,2020
7735,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207291,SUKAMANTRI,3207291004,SINDANGLAYA,32.07.33,SUKAMANTRI,32.07.33.2004,SINDANGLAYA,0,KASUS,2020
7736,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207291,SUKAMANTRI,3207291005,MEKARWANGI,32.07.33,SUKAMANTRI,32.07.33.2005,MEKARWANGI,0,KASUS,2020
7737,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281001,CIKUPA,32.07.34,LUMBUNG,32.07.34.2001,CIKUPA,0,KASUS,2020
7738,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281002,SUKARAHARJA,32.07.34,LUMBUNG,32.07.34.2002,SUKARAHARJA,0,KASUS,2020
7739,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281004,LUMBUNG,32.07.34,LUMBUNG,32.07.34.2003,LUMBUNG,0,KASUS,2020
7740,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281006,LUMBUNGSARI,32.07.34,LUMBUNG,32.07.34.2004,LUMBUNGSARI,0,KASUS,2020
7741,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281003,AWILUAR,32.07.34,LUMBUNG,32.07.34.2005,AWILUAR,0,KASUS,2020
7742,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281005,DARMARAJA,32.07.34,LUMBUNG,32.07.34.2006,DARMARAJA,0,KASUS,2020
7743,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281007,RAWA,32.07.34,LUMBUNG,32.07.34.2007,RAWA,0,KASUS,2020
7744,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281008,SADEWATA,32.07.34,LUMBUNG,32.07.34.2008,SADEWATA,0,KASUS,2020
7745,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207111,PURWADADI,3207111002,BANTARDAWA,32.07.35,PURWADADI,32.07.35.2001,BANTARDAWA,3,KASUS,2020
7746,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207111,PURWADADI,3207111004,PURWADADI,32.07.35,PURWADADI,32.07.35.2002,PURWADADI,0,KASUS,2020
7747,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207111,PURWADADI,3207111005,PURWAJAYA,32.07.35,PURWADADI,32.07.35.2003,PURWAJAYA,1,KASUS,2020
7748,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207111,PURWADADI,3207111007,KARANGPANINGAL,32.07.35,PURWADADI,32.07.35.2004,KARANGPANINGAL,2,KASUS,2020
7749,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207111,PURWADADI,3207111006,SIDARAHAYU,32.07.35,PURWADADI,32.07.35.2005,SIDARAHAYU,1,KASUS,2020
7750,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207111,PURWADADI,3207111009,PADARINGAN,32.07.35,PURWADADI,32.07.35.2006,PADARINGAN,0,KASUS,2020
7751,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207111,PURWADADI,3207111003,PASIRLAWANG,32.07.35,PURWADADI,32.07.35.2007,PASIRLAWANG,0,KASUS,2020
7752,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207111,PURWADADI,3207111001,KUTAWARINGIN,32.07.35,PURWADADI,32.07.35.2008,KUTAWARINGIN,0,KASUS,2020
7753,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207111,PURWADADI,3207111008,SUKAMULYA,32.07.35,PURWADADI,32.07.35.2009,SUKAMULYA,0,KASUS,2020
7754,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101006,PASAWAHAN,32.07.37,BANJARANYAR,32.07.37.2001,PASAWAHAN,1,KASUS,2020
7755,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101004,BANJARANYAR,32.07.37,BANJARANYAR,32.07.37.2002,BANJARANYAR,32,KASUS,2020
7756,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101003,CIGAYAM,32.07.37,BANJARANYAR,32.07.37.2003,CIGAYAM,0,KASUS,2020
7757,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101009,LANGKAPSARI,32.07.37,BANJARANYAR,32.07.37.2004,LANGKAPSARI,5,KASUS,2020
7758,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101005,KALIJAYA,32.07.37,BANJARANYAR,32.07.37.2005,KALIJAYA,0,KASUS,2020
7759,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101008,SINDANGRASA,32.07.37,BANJARANYAR,32.07.37.2006,SINDANGRASA,19,KASUS,2020
7760,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101007,CIKASO,32.07.37,BANJARANYAR,32.07.37.2007,CIKASO,5,KASUS,2020
7761,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101001,CIKUPA,32.07.37,BANJARANYAR,32.07.37.2008,CIKUPA,0,KASUS,2020
7762,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101002,KARYAMUKTI,32.07.37,BANJARANYAR,32.07.37.2009,KARYAMUKTI,0,KASUS,2020
7763,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3207101,BANJARANYAR,3207101010,TANJUNGSARI,32.07.37,BANJARANYAR,32.07.37.2010,TANJUNGSARI,19,KASUS,2020
7764,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020004,SINDANGJAWA,32.08.01,KADUGEDE,32.08.01.2001,SINDANGJAWA,0,KASUS,2020
7765,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020010,CIKETAK,32.08.01,KADUGEDE,32.08.01.2002,CIKETAK,0,KASUS,2020
7766,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020011,NANGKA,32.08.01,KADUGEDE,32.08.01.2003,NANGKA,0,KASUS,2020
7767,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020012,WINDUJANTEN,32.08.01,KADUGEDE,32.08.01.2004,WINDUJANTEN,0,KASUS,2020
7768,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020009,KADUGEDE,32.08.01,KADUGEDE,32.08.01.2005,KADUGEDE,0,KASUS,2020
7769,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020014,BABATAN,32.08.01,KADUGEDE,32.08.01.2006,BABATAN,0,KASUS,2020
7770,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020013,CIPONDOK,32.08.01,KADUGEDE,32.08.01.2007,CIPONDOK,0,KASUS,2020
7771,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020015,BAYUNING,32.08.01,KADUGEDE,32.08.01.2008,BAYUNING,0,KASUS,2020
7772,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020018,TINGGAR,32.08.01,KADUGEDE,32.08.01.2009,TINGGAR,0,KASUS,2020
7773,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020017,CIHERANG,32.08.01,KADUGEDE,32.08.01.2010,CIHERANG,0,KASUS,2020
7774,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020019,CISUKADANA,32.08.01,KADUGEDE,32.08.01.2011,CISUKADANA,0,KASUS,2020
7775,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020003,MARGABAKTI,32.08.01,KADUGEDE,32.08.01.2012,MARGABAKTI,0,KASUS,2020
7776,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030010,PINARA,32.08.02,CINIRU,32.08.02.2001,PINARA,0,KASUS,2020
7777,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030013,CIJEUMIT,32.08.02,CINIRU,32.08.02.2002,CIJEUMIT,0,KASUS,2020
7778,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030011,CIPEDES,32.08.02,CINIRU,32.08.02.2003,CIPEDES,0,KASUS,2020
7779,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030014,CINIRU,32.08.02,CINIRU,32.08.02.2004,CINIRU,0,KASUS,2020
7780,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030015,RAMBATAN,32.08.02,CINIRU,32.08.02.2005,RAMBATAN,1,KASUS,2020
7781,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030016,LONGKEWANG,32.08.02,CINIRU,32.08.02.2006,LONGKEWANG,0,KASUS,2020
7782,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030017,MUNGKALDATAR,32.08.02,CINIRU,32.08.02.2007,MUNGKALDATAR,0,KASUS,2020
7783,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030009,GUNUNGMANIK,32.08.02,CINIRU,32.08.02.2008,GUNUNGMANIK,0,KASUS,2020
7784,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030012,PAMUPUKAN,32.08.02,CINIRU,32.08.02.2009,PAMUPUKAN,0,KASUS,2020
7785,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050001,TANGKOLO,32.08.03,SUBANG,32.08.03.2001,TANGKOLO,0,KASUS,2020
7786,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050002,PAMULIHAN,32.08.03,SUBANG,32.08.03.2002,PAMULIHAN,0,KASUS,2020
7787,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050009,SUBANG,32.08.03,SUBANG,32.08.03.2003,SUBANG,0,KASUS,2020
7788,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050011,GUNUNGACI,32.08.03,SUBANG,32.08.03.2004,GUNUNGACI,0,KASUS,2020
7789,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050012,SITUGEDE,32.08.03,SUBANG,32.08.03.2005,SITUGEDE,0,KASUS,2020
7790,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050010,BANGUNJAYA,32.08.03,SUBANG,32.08.03.2006,BANGUNJAYA,3,KASUS,2020
7791,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050004,JATISARI,32.08.03,SUBANG,32.08.03.2007,JATISARI,0,KASUS,2020
7792,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060007,SUMBERJAYA,32.08.04,CIWARU,32.08.04.2001,SUMBERJAYA,0,KASUS,2020
7793,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060009,CILAYUNG,32.08.04,CIWARU,32.08.04.2002,CILAYUNG,0,KASUS,2020
7794,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060010,CIWARU,32.08.04,CIWARU,32.08.04.2003,CIWARU,0,KASUS,2020
7795,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060014,GARAJATI,32.08.04,CIWARU,32.08.04.2004,GARAJATI,0,KASUS,2020
7796,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060016,BAOK,32.08.04,CIWARU,32.08.04.2005,BAOK,0,KASUS,2020
7797,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060017,ANDAMUI,32.08.04,CIWARU,32.08.04.2006,ANDAMUI,0,KASUS,2020
7798,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060006,SAGARANTEN,32.08.04,CIWARU,32.08.04.2007,SAGARANTEN,0,KASUS,2020
7799,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060001,CITUNDUN,32.08.04,CIWARU,32.08.04.2008,CITUNDUN,0,KASUS,2020
7800,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060008,LEBAKHERANG,32.08.04,CIWARU,32.08.04.2009,LEBAKHERANG,0,KASUS,2020
7801,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060013,KARANGBARU,32.08.04,CIWARU,32.08.04.2010,KARANGBARU,0,KASUS,2020
7802,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060011,LINGGAJAYA,32.08.04,CIWARU,32.08.04.2011,LINGGAJAYA,0,KASUS,2020
7803,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060018,CITIKUR,32.08.04,CIWARU,32.08.04.2012,CITIKUR,0,KASUS,2020
7804,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208070,CIBINGBIN,3208070003,CIPONDOH,32.08.05,CIBINGBIN,32.08.05.2001,CIPONDOH,0,KASUS,2020
7805,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208070,CIBINGBIN,3208070005,SINDANGJAWA,32.08.05,CIBINGBIN,32.08.05.2002,SINDANGJAWA,0,KASUS,2020
7806,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208070,CIBINGBIN,3208070002,CIANGIR,32.08.05,CIBINGBIN,32.08.05.2003,CIANGIR,0,KASUS,2020
7807,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3208070,CIBINGBIN,3208070012,CIBINGBIN,32.08.05,CIBINGBIN,32.08.05.2004,CIBINGBIN,0,KASUS,2020
